$\ell$,"$\mathcal{D}_2(x^{(\ell)}, x^{(0)})$","$\mathcal{W}_{2, 0.2}(x^{(\ell)}, x^{(0)})$","$\mathcal{W}_{2, 0.5}(x^{(\ell)}, x^{(0)})$","$\mathcal{W}_{2, 0.8}(x^{(\ell)}, x^{(0)})$"
230,0.7284484493575085,0.6940484832653442,0.6668956969158674,0.4496289026886694
231,0.7280426830592144,0.6929241318895695,0.6670122664612391,0.449747599859719
232,0.7277024654544999,0.6919415752824428,0.6671786762653124,0.4499238360152639
233,0.727203652537533,0.6907122148681247,0.667290556330573,0.4500119046866065
234,0.7267857248566623,0.6893594975271263,0.6675355951549805,0.45022392816554696
235,0.7264223585027434,0.687810313930794,0.6678816007218723,0.450645593873504
236,0.7260896921753244,0.6862555371823899,0.6682457711269718,0.4511722728016909
237,0.7257624514373395,0.6850029014645286,0.6686027693196243,0.4515540154395233
238,0.7255129962904799,0.683537207604811,0.6691333352912197,0.4522540439372117
239,0.7252921857203009,0.6820541455173551,0.6696883454233354,0.4529949638723151
240,0.7238988590581112,0.6797731581623644,0.6693480174237242,0.4528598290590454
241,0.7228046897746355,0.6776163096268766,0.6693213114652378,0.45301762388336364
242,0.7211189894287754,0.6751663889186919,0.6686240271082456,0.45264911088642357
243,0.7191457942383117,0.6725077607909221,0.6676710712125294,0.45219934691032654
244,0.7177316862185221,0.6701088489826498,0.6673659448636632,0.45220535380948895
245,0.7163515320878097,0.6677271677766276,0.6671326892274124,0.4524521760226456
246,0.7149542188637166,0.6653087102943236,0.6669545925901265,0.4528056594369407
247,0.7131610558500974,0.6626024616452663,0.6663309316701808,0.4528384886659657
248,0.710974879887007,0.6595651057413499,0.6652246561992162,0.4527015603536283
249,0.7092597631295845,0.6569008696247444,0.6647212565224603,0.45275656770401546
250,0.7082650764931212,0.6546646800462046,0.6649546936148514,0.4532316067884998
251,0.7072423666345112,0.6525248910503335,0.6650656394343518,0.4535236467536503
252,0.7062987020442665,0.6502592888844352,0.6653963886193903,0.45411296453579897
253,0.7046142156761761,0.6475208804835517,0.6650432420476111,0.4543640687765786
254,0.7023676547039756,0.6443198292229864,0.6640360763215284,0.45438115681983937
255,0.7007677831763112,0.6415637207926012,0.6637721980337594,0.45480067227447235
256,0.6994982557296922,0.6389712179833275,0.6637795863148787,0.45532358930745914
257,0.6980794100077894,0.6363307337000899,0.6636589813340228,0.45577419556363
258,0.697012183087004,0.6338223688977018,0.6638858326253635,0.45644755561439415
259,0.6960148304243335,0.631338848535714,0.6640612750500199,0.45695307984092354
260,0.6950001129468373,0.6288181166076253,0.66423186452796,0.4574220008201264
261,0.6939276477430956,0.6263026676304132,0.6643370461606704,0.45805654319550093
262,0.6930958238428284,0.6238512945015555,0.6646482661020015,0.45876763682241634
263,0.6922279168011529,0.6213197753704136,0.6648500040620456,0.45941227876912843
264,0.6909764032668149,0.6189296347276643,0.6645894726974627,0.45966980372997757
265,0.690022824218557,0.6162597207904132,0.6646706226729416,0.4602535591713578
266,0.6894075500935732,0.6137390699711327,0.6650333160278697,0.46107408937331945
267,0.688451798373505,0.6109628484804995,0.6651132545641206,0.4618038358229423
268,0.6873768950692608,0.60808537552497,0.6650942002080983,0.46237445739725336
269,0.6862612344696052,0.6052514971805109,0.6650239261679493,0.4629106160678334
270,0.685458129678541,0.6025237466822514,0.6651961399526436,0.46362932823137254
271,0.6846807824225584,0.5998008835671387,0.6654404415951126,0.46442424891623985
